d_mean,d_std,a_abs,a_std,d_diff,v_abs,ttc_mean,label,sigma_opt
0.12250248779679612,0.028662538378483645,0.010968736257535808,0.012313504623612328,0.013117069093944724,0.04492716528501614,14.693218704447027,ÉLOIGNEMENT,2.5
0.097545,0.03543,0.010105,0.012797,0.0122,0.08414,15.0,STATIONNAIRE,2.5
0.16016965065859004,0.023277848826003988,0.05319269415586796,0.14745584244157448,0.0169233852471897,0.0409483160490987,0.8998320582152668,COLLISION RISK,2.5
0.19563,0.001895,0.011095,0.012404,0.0008,0.01612,15.0,STATIONNAIRE,0.1
0.168735,0.006933,0.0106,0.011408,0.0056,0.02847,15.0,ÉLOIGNEMENT,1.0
0.18117,0.000738,0.010265,0.012867,0.0003,0.00181,15.0,STATIONNAIRE,0.1
0.181985,0.001131,0.01025,0.011772,0.0003,0.00167,15.0,STATIONNAIRE,0.1
0.1515579096662545,0.02552867707565604,0.016107129207507384,0.02014848968180753,0.013382873101593988,0.060794955420634345,15.0,ÉLOIGNEMENT,2.5
0.068305,0.037511,0.0105,0.012148,0.0107,0.100645,0.3027,COLLISION RISK,2.5
0.1863586893685325,0.015401520341267213,0.006580186456070255,0.01151349349478325,0.03867674414210416,0.05541956933247639,1.326996443983814,APPROCHE,2.5
0.16941,0.007463,0.00982,0.011545,0.0056,0.02522,15.0,ÉLOIGNEMENT,1.0
0.16197977866198157,0.046311879519489785,0.011126893483826752,0.014664219300694812,0.011236070939290436,0.12114555054656946,14.804643307673187,ÉLOIGNEMENT,5.0
0.18131,0.000821,0.011045,0.013525,0.0003,0.001845,15.0,STATIONNAIRE,0.1
0.181195,0.000275,0.00861,0.009257,0.0001,0.001495,15.0,STATIONNAIRE,0.1
0.0629296251115215,0.04565131430765935,0.011274728424617152,0.01545651733451092,0.01624411708252383,0.08036473025728628,15.0,ÉLOIGNEMENT,5.0
0.0766369998351572,0.02593708824175873,0.008938695352491245,0.012115334838858299,0.01817613655386397,0.045475924115973156,14.715695958580328,ÉLOIGNEMENT,2.5
0.17737,0.001044,0.00875,0.010561,0.0038,0.00511,15.0,APPROCHE,0.1
0.060735,0.014515,0.015825,0.022288,0.0074,0.033415,15.0,ÉLOIGNEMENT,1.0
0.18058,0.000214,0.00964,0.012102,0.0001,0.0005,15.0,APPROCHE,0.1
0.18269158212213266,0.02040020439420607,0.005653897659411107,0.009867256898406932,0.02496665410617621,0.0718807388877758,14.962493820190932,ÉLOIGNEMENT,2.5
0.11604,0.057288,0.011085,0.016084,0.0175,0.117825,15.0,ÉLOIGNEMENT,5.0
0.070145,0.005032,0.012355,0.014437,0.0019,0.021935,2.7394,APPROCHE,1.0
0.14064,0.048787,0.010725,0.012465,0.0152,0.12669,15.0,ÉLOIGNEMENT,5.0
0.03213270206697523,0.029222865854810556,0.006984089194564345,0.006525987930086813,0.02058820835577035,0.05752241376537636,14.481399293007668,ÉLOIGNEMENT,2.5
0.059385,0.01219,0.00743,0.009232,0.0046,0.02655,2.1133,COLLISION RISK,1.0
-0.000905,0.002682,0.01181,0.015364,0.0014,0.03092,15.0,COLLISION RISK,1.0
0.10646,0.052655,0.02585,0.058746,0.014,0.101355,0.2718,COLLISION RISK,5.0
0.18548,0.000992,0.01223,0.014747,0.0003,0.00343,15.0,STATIONNAIRE,0.1
0.13968,0.021215,0.00745,0.009524,0.0055,0.04383,2.1886,APPROCHE,1.0
0.08395133508688223,0.04243393660030755,0.01080462801875831,0.014372742279115499,0.002808993545430854,0.09919091040203809,0.5278907059583803,COLLISION RISK,5.0
0.13971562233998291,0.033181343462816,0.049237973410062925,0.14707966294823205,0.0,0.07204142753168337,1.3409426932258839,COLLISION RISK,5.0
0.12137045542036619,0.05566690283705445,0.01186907255528921,0.01617473091057326,0.008926856580734856,0.1219520563923023,14.820400412350443,ÉLOIGNEMENT,5.0
0.13906879121392324,0.0511697367730029,0.009554315320892463,0.012112310501176332,0.019524136827165375,0.1248049915536113,15.0,ÉLOIGNEMENT,5.0
-0.00081,0.002934,0.009955,0.013391,0.0025,0.04106,15.0,COLLISION RISK,1.0
0.1269800485756369,0.05256455134044972,0.009093680867474923,0.014661604646762836,0.016292815800473488,0.089585034353529,2.1481555900532654,APPROCHE,5.0
0.07703,0.006888,0.011755,0.013802,0.0018,0.02591,3.5307,APPROCHE,1.0
0.10785207435845802,0.040041707986450986,0.04994414676703442,0.14910277029264732,0.023901096992079155,0.09639520587080642,0.3320045746963888,COLLISION RISK,5.0
0.191125,0.003572,0.009475,0.012249,0.0007,0.004285,15.0,STATIONNAIRE,0.1
0.118105,0.025789,0.01312,0.017137,0.0132,0.040725,15.0,ÉLOIGNEMENT,2.5
0.105905,0.013389,0.00878,0.010076,0.0042,0.044875,3.924,APPROCHE,1.0
0.08085,0.023692,0.00972,0.011517,0.0104,0.048935,15.0,ÉLOIGNEMENT,2.5
0.169335,0.007361,0.00934,0.010782,0.0056,0.02509,15.0,ÉLOIGNEMENT,1.0
0.10654800144442621,0.06244074761208266,0.008890999453497351,0.014945768112735534,0.02471486648591805,0.11343956961505416,14.52788655847085,ÉLOIGNEMENT,5.0
0.16996,0.0162,0.01331,0.025542,0.0037,0.033235,3.1452,APPROCHE,1.0
0.08793489230206702,0.022638878658374054,0.006424074553768731,0.01265439806894322,0.007312150704691117,0.053120928387375456,15.0,ÉLOIGNEMENT,2.5
0.042514137127303266,0.016754428707797704,0.010393902537786956,0.009606448998154262,0.0,0.07392515300570351,0.4892567310789202,COLLISION RISK,2.5
0.06028,0.001615,0.007875,0.009892,0.002,0.00987,15.0,ÉLOIGNEMENT,0.1
0.1540163938987061,0.04818295033577338,0.009950903932737346,0.010768273627657435,0.03149355319810207,0.09804013261933892,1.5162481936780534,COLLISION RISK,5.0
0.07973,0.007437,0.011935,0.013745,0.0031,0.02734,2.6858,APPROCHE,1.0
0.1851,0.002129,0.009965,0.010942,0.0007,0.002105,15.0,STATIONNAIRE,0.1
0.13667863574578165,0.03694827192222334,0.05115670355372093,0.14593949982524557,0.01343480415088007,0.07360076846872585,0.4956958838126396,COLLISION RISK,5.0
0.18108,0.000181,0.01082,0.012711,0.0001,0.000265,15.0,STATIONNAIRE,0.1
0.14218712849799298,0.022152596618778952,0.011997333361077622,0.014320184258352128,0.0,0.04492139521107336,14.386500509716065,ÉLOIGNEMENT,2.5
0.15667,0.026591,0.015425,0.018435,0.0132,0.064555,15.0,ÉLOIGNEMENT,2.5
0.079955,0.014715,0.00804,0.009221,0.006,0.037995,15.0,ÉLOIGNEMENT,1.0
0.11944826332356574,0.06079223148974443,0.011644602336694053,0.012583413599380266,0.01747820448300713,0.11970150408198517,14.801315670427837,ÉLOIGNEMENT,5.0
0.14231,0.048464,0.012045,0.01689,0.0152,0.12846,15.0,ÉLOIGNEMENT,5.0
0.01355,0.002464,0.00684,0.008195,0.0013,0.017205,15.0,COLLISION RISK,0.1
0.030575,0.00519,0.016735,0.022419,0.0057,0.01287,15.0,COLLISION RISK,1.0
0.181635,0.001578,0.00664,0.007322,0.0004,0.00377,15.0,STATIONNAIRE,0.1
0.108055,0.005061,0.00985,0.01148,0.0045,0.02037,2.3137,APPROCHE,1.0
0.017398411278908926,0.022979431746985305,0.007307038532203551,0.009340560948569613,0.012811298108171325,0.08151201100705445,0.0,COLLISION RISK,2.5
0.08377913805447625,0.022194086841712653,0.00868282386896688,0.014458669253062585,0.003564858218813487,0.04090175976564699,3.1982668856553063,APPROCHE,2.5
0.20791,0.003616,0.00965,0.01105,0.0029,0.04493,15.0,ÉLOIGNEMENT,1.0
0.11477265559606666,0.04390735641741979,0.011636054247996944,0.015244311109118258,0.016226222076078836,0.09461109764271453,2.8049467625934557,APPROCHE,5.0
0.188535,0.022003,0.011065,0.012506,0.0088,0.08967,15.0,ÉLOIGNEMENT,2.5
0.13109,0.024676,0.010725,0.012319,0.006,0.04544,15.0,ÉLOIGNEMENT,2.5
0.18984,0.007471,0.011475,0.01292,0.0033,0.03839,15.0,ÉLOIGNEMENT,1.0
0.181285,0.001481,0.011455,0.013399,0.0005,0.004275,15.0,STATIONNAIRE,0.1
0.08061543516781847,0.04170582322092338,0.01107691889838668,0.012712098351244676,0.0,0.10038301680076654,0.2981689821482905,COLLISION RISK,5.0
0.181035,0.000101,0.01015,0.010971,0.0001,0.0012,15.0,STATIONNAIRE,0.1
0.10576771438822502,0.04556866064665925,0.050562208165258915,0.14548400688203414,0.010991034365045903,0.09388045858299038,0.6323888370965532,COLLISION RISK,5.0
0.02991525841901676,0.02540855495093571,0.00767174814429312,0.00949506425647993,0.0036397213850469104,0.09650963784446062,0.0,COLLISION RISK,2.5
0.049585,0.013929,0.01546,0.021785,0.0074,0.02532,15.0,ÉLOIGNEMENT,1.0
0.1337906866064064,0.0275418136572978,0.005910120727220195,0.005823338166589606,0.005624548499719365,0.059092604081278435,15.0,ÉLOIGNEMENT,2.5
0.15435682093426276,0.04354718369521238,0.009221653182697397,0.011421147278725266,0.027141032018518113,0.09904004600688779,1.064286344320122,COLLISION RISK,5.0
0.179275,0.000468,0.01178,0.014245,0.0002,0.0025,15.0,APPROCHE,0.1
0.07706913740771978,0.03883355457582107,0.010658564065603178,0.0085787075395122,0.0,0.09975561333631192,0.4334860564506354,COLLISION RISK,5.0
0.12659,0.011076,0.00915,0.011333,0.0036,0.036525,4.234,APPROCHE,1.0
0.08381889269013534,0.041746468632294316,0.011144043925323727,0.012061393487056283,0.016812872478205662,0.09847470980090367,0.2604312935932081,COLLISION RISK,5.0
0.08282,0.008512,0.01128,0.012642,0.0037,0.0284,2.5331,APPROCHE,1.0
0.16856,0.007133,0.01084,0.011816,0.0056,0.032165,15.0,ÉLOIGNEMENT,1.0
0.0516,0.014238,0.01528,0.021627,0.0074,0.026115,15.0,ÉLOIGNEMENT,1.0
0.055955,0.014476,0.01421,0.020939,0.0074,0.03003,15.0,ÉLOIGNEMENT,1.0
0.20160091248339826,0.013059087924020574,0.00751709470646169,0.00933659278871287,0.025301371953491417,0.06049031384767572,15.0,STATIONNAIRE,2.5
0.185385,0.004971,0.02042,0.032003,0.0035,0.017875,5.417,APPROCHE,1.0
0.10908016245512715,0.05533917054394141,0.02618206756710598,0.05995938708341852,0.019391890752109404,0.10314419120735296,0.02216051506971589,COLLISION RISK,5.0
0.168815,0.00695,0.00999,0.01136,0.0056,0.02784,15.0,ÉLOIGNEMENT,1.0
0.184535,0.009458,0.0068,0.007592,0.0329,0.01981,3.2921,APPROCHE,1.0
0.07561,0.053012,0.011455,0.016155,0.0175,0.0937,15.0,ÉLOIGNEMENT,5.0
0.16662485840954663,0.024249467004962055,0.008596781153132584,0.011941669083781217,0.008768119355273416,0.0783402028915757,15.0,ÉLOIGNEMENT,2.5
0.1131488565000241,0.04724476053784637,0.00990344656252763,0.017303386655394777,0.020755619488874694,0.09221879526958378,3.659750607557811,APPROCHE,5.0
0.17703,0.003967,0.00982,0.011777,0.0048,0.00937,15.0,STATIONNAIRE,0.1
0.08807,0.042477,0.00997,0.011808,0.0107,0.09942,0.3014,COLLISION RISK,5.0
0.06142,0.030439,0.00946,0.010656,0.0087,0.09192,0.501,COLLISION RISK,2.5
0.03141,0.005719,0.01416,0.017544,0.0057,0.012365,15.0,COLLISION RISK,1.0
0.18193,0.000456,0.0102,0.012653,0.0001,0.00065,15.0,STATIONNAIRE,0.1
0.092865,0.010082,0.01193,0.014698,0.0036,0.03254,15.0,ÉLOIGNEMENT,1.0
0.11318658238227172,0.05053784079187821,0.027292931283656847,0.06012321836787099,0.020105968801061015,0.09453741753772332,0.0,COLLISION RISK,5.0
0.051036236425206466,0.04022385805174993,0.013232258270320646,0.016992053211078793,0.01738197518233365,0.10880784744063476,0.19507705497908873,COLLISION RISK,5.0
0.13254547082561857,0.05286207833851731,0.009658066653795233,0.013045301721698037,0.013503285857884063,0.10989136411700633,1.0615320456781339,APPROCHE,5.0
0.1457591745457945,0.03364941500495714,0.012265140996816283,0.01908852359517694,0.00559187093014159,0.06034803960917982,14.505063341821181,ÉLOIGNEMENT,2.5
0.11195,0.002014,0.00832,0.010312,0.0045,0.01846,10.6915,APPROCHE,0.1
0.14323268051060006,0.028340719140095966,0.011978588467594663,0.014471326582725296,0.0,0.052500417351008896,14.493463797749719,ÉLOIGNEMENT,2.5
0.08126703196899496,0.0582389553708701,0.012611902267206434,0.009427569055264099,0.021056283028649037,0.09534328979647676,14.906151772017035,ÉLOIGNEMENT,5.0
0.20651,0.005892,0.00927,0.010347,0.0038,0.052995,15.0,ÉLOIGNEMENT,1.0
0.18439,0.001838,0.010435,0.011927,0.0006,0.002045,15.0,STATIONNAIRE,0.1
0.17826,0.01537,0.013925,0.015215,0.0054,0.05229,15.0,ÉLOIGNEMENT,1.0
0.137075,0.049832,0.009565,0.012493,0.0329,0.106415,1.0593,APPROCHE,5.0
0.15307443808674567,0.03940866316928986,0.012775089304559072,0.018725565511003937,0.03010122764018963,0.12422748087027598,15.0,ÉLOIGNEMENT,5.0
0.1596663877721252,0.0384440035795565,0.011505523741472751,0.012645247847619947,0.015595035241871141,0.11963485810102138,14.244870064299858,ÉLOIGNEMENT,5.0
0.09430191520959418,0.03887224152926873,0.017062546814807008,0.0422814216897717,0.013941098546818504,0.09862764690831352,0.20276942011066412,COLLISION RISK,5.0
0.073625,0.006582,0.013365,0.015002,0.0018,0.02429,15.0,APPROCHE,1.0
0.092605,0.031153,0.009625,0.012301,0.0113,0.079285,15.0,STATIONNAIRE,2.5
0.05572825394492619,0.04879047786670956,0.012187844386419991,0.014219815462892898,0.025184406751362368,0.08282131332949869,15.0,ÉLOIGNEMENT,5.0
0.113035,0.015489,0.0075,0.008411,0.0097,0.038125,15.0,ÉLOIGNEMENT,1.0
0.16683770953495297,0.02096619022941605,0.0067535998940444686,0.010437696651175428,0.002896887200346027,0.07277915570802862,15.0,ÉLOIGNEMENT,2.5
0.177835,0.00103,0.00988,0.011507,0.0003,0.00071,15.0,APPROCHE,0.1
0.05451,0.009599,0.01372,0.022846,0.0034,0.02182,2.8915,COLLISION RISK,1.0
0.10554,0.058502,0.010505,0.012331,0.0161,0.112705,15.0,ÉLOIGNEMENT,5.0
0.15182,0.031834,0.0083,0.009807,0.0078,0.079095,15.0,ÉLOIGNEMENT,2.5
0.11677431668956081,0.02400211023441749,0.010815224505127424,0.014173713962691504,0.0,0.03741563135919784,14.466737075738537,ÉLOIGNEMENT,2.5
0.17835,0.000916,0.01276,0.014621,0.0002,0.00078,15.0,APPROCHE,0.1
0.08193,0.016878,0.0084,0.009783,0.006,0.0354,15.0,ÉLOIGNEMENT,1.0
0.1894,0.003428,0.00915,0.010522,0.0007,0.002905,15.0,STATIONNAIRE,0.1
0.09520684665655041,0.059553178512790725,0.010377074939794088,0.01223862675880313,0.011406385878042033,0.10583426819850758,15.0,ÉLOIGNEMENT,5.0
0.06318657518001508,0.04613388088503572,0.011096679596557095,0.009793084291130696,0.014723655535591833,0.07928616526162724,14.652682907249453,ÉLOIGNEMENT,5.0
0.181855,0.001741,0.010135,0.012086,0.0005,0.004445,15.0,STATIONNAIRE,0.1
0.11766242307715183,0.05024705853227535,0.009577623501995196,0.010746832540681919,0.010047777361706487,0.10092596100979521,3.2081784738029944,APPROCHE,5.0
0.178815,0.006531,0.008965,0.010915,0.0022,0.021585,15.0,ÉLOIGNEMENT,1.0
0.12299,0.055782,0.010785,0.012496,0.0161,0.121155,15.0,ÉLOIGNEMENT,5.0
0.18122,0.000206,0.00818,0.009954,0.0001,0.001325,15.0,STATIONNAIRE,0.1
0.12706935589152776,0.058576321753546455,0.011786406778176661,0.01787609822385369,0.027997503425232526,0.13461728327592618,14.880129340797286,ÉLOIGNEMENT,5.0
0.15626658735566057,0.03475750431418383,0.007674330940854009,0.011524769343404179,0.022706904801178124,0.08224676590336412,1.2340293854511108,COLLISION RISK,2.5
0.13779343327295038,0.0340226388276689,0.05181910910246536,0.1443513616106841,0.010465344774080962,0.0724566515059521,0.7181545617960545,COLLISION RISK,5.0
0.13303258755981373,0.04637908855314421,0.02635552698365089,0.06052861043880601,0.008336812457462919,0.08187067601400404,0.15891048577973715,COLLISION RISK,5.0
0.1640871627462735,0.03877811052271999,0.012187077865066419,0.014518461220673164,0.020246120159223016,0.11497547931716223,14.594441619082986,ÉLOIGNEMENT,5.0
0.14174825100175004,0.04704691599253468,0.00987377965447672,0.015518517478558135,0.016324519283140618,0.12613091079036903,14.765000874011303,ÉLOIGNEMENT,5.0
0.08173588717646524,0.05313500761919048,0.00933767876235022,0.01895985963714916,0.02491427043579304,0.0980744850001126,14.840988071617817,ÉLOIGNEMENT,5.0
0.061115,0.002647,0.00606,0.007755,0.0021,0.008505,5.1049,APPROCHE,0.1
0.16606911299740784,0.014973716836551272,0.009424866410810237,0.009092041219108074,0.0030743252164606404,0.06317468955767952,14.642174707034487,ÉLOIGNEMENT,2.5
0.13047,0.012857,0.00808,0.010263,0.0036,0.03812,7.3,APPROCHE,1.0
0.11063,0.012949,0.00738,0.008361,0.0097,0.035125,15.0,ÉLOIGNEMENT,1.0
0.11585,0.044167,0.00972,0.011311,0.0107,0.089345,0.4154,COLLISION RISK,5.0
0.043336874669977724,0.01844637631297691,0.009511923176960204,0.012770722263036015,0.00033865968094240126,0.07491468653537328,0.5374430680662662,COLLISION RISK,2.5
0.029815,0.004465,0.016725,0.022368,0.0057,0.01265,15.0,COLLISION RISK,1.0
0.09119,0.011088,0.01123,0.012709,0.0037,0.02847,3.3541,APPROCHE,1.0
0.10214613941531583,0.04070365160148558,0.05036798897339732,0.1450256181177369,0.003664077589323244,0.09725297417878578,0.17758654005351635,COLLISION RISK,5.0
0.04615131424468866,0.028738154439785796,0.010452319248816424,0.013386144256661165,0.00856475116697316,0.1039380279992935,0.1582561676315962,COLLISION RISK,2.5
0.18666,0.011181,0.009565,0.011136,0.0046,0.048355,15.0,ÉLOIGNEMENT,1.0
0.17634,0.007867,0.009375,0.011135,0.0025,0.02362,15.0,ÉLOIGNEMENT,1.0
0.11523954887069253,0.04496520023780772,0.012568414114038196,0.01278665784645164,0.00650025227451931,0.09997720544332424,2.461540069935801,APPROCHE,5.0
0.19083108508543684,0.023173688496929332,0.0066998149685662855,0.008411686199263831,0.015710703830107885,0.07673897357258276,15.0,ÉLOIGNEMENT,2.5
0.17963,0.015951,0.009025,0.01087,0.0059,0.056855,15.0,ÉLOIGNEMENT,1.0
0.052295,0.037626,0.01101,0.015551,0.0126,0.11268,0.0342,COLLISION RISK,5.0
0.002115,0.007392,0.007565,0.009862,0.0043,0.056805,-0.0384,COLLISION RISK,1.0
0.04599,0.034786,0.009155,0.012274,0.01,0.108805,0.0107,COLLISION RISK,2.5
0.169005,0.007062,0.01054,0.011354,0.0056,0.02736,15.0,ÉLOIGNEMENT,1.0
0.18447,0.024776,0.011845,0.013351,0.0095,0.094455,15.0,ÉLOIGNEMENT,2.5
0.182615,0.003788,0.01508,0.021826,0.0035,0.00877,15.0,ÉLOIGNEMENT,0.1
0.17956,0.000416,0.01033,0.011955,0.0002,0.002185,15.0,APPROCHE,0.1
0.1807,0.000395,0.011685,0.014941,0.0002,0.00138,15.0,APPROCHE,0.1
0.13796409172873586,0.02500815611992104,0.005174504629629522,0.007210486011486357,0.023502460512681823,0.06009666940726218,14.74860605444158,ÉLOIGNEMENT,2.5
0.04085,0.006337,0.008355,0.010682,0.0028,0.02208,15.0,COLLISION RISK,1.0
0.047040338764110734,0.04451532923041557,0.01235161878549137,0.014510197518787973,0.009759251438205843,0.11382676481743476,0.5389735506926139,COLLISION RISK,5.0
0.00018,0.004728,0.009965,0.013356,0.0033,0.04867,0.0819,COLLISION RISK,1.0
0.09533880049306302,0.025795163821238882,0.010088161526378144,0.00999126553807012,0.007825171789594456,0.05554896315213204,14.807290694806063,ÉLOIGNEMENT,2.5
0.152875,0.016522,0.0085,0.010966,0.0037,0.040155,3.764,APPROCHE,1.0
0.16494009096380738,0.03949783119475868,0.011534791245365028,0.009510053970334135,0.01206043143451209,0.10569953758937636,14.676722565979832,ÉLOIGNEMENT,5.0
0.09503735864800385,0.027229257100991874,0.011457521511870973,0.01153839106765937,0.007279764838667919,0.07942177649341015,14.850733927114721,STATIONNAIRE,2.5
0.077865,0.011472,0.00838,0.009882,0.009,0.0484,15.0,ÉLOIGNEMENT,1.0
0.189595,0.002884,0.01175,0.014641,0.0006,0.00286,15.0,STATIONNAIRE,0.1
0.0992,0.057861,0.011745,0.016407,0.0175,0.108025,15.0,ÉLOIGNEMENT,5.0
0.1325488107608865,0.0517831398975921,0.012436798269472672,0.01363524407927962,0.005303770338704763,0.10994233364981182,1.1854395632724988,APPROCHE,5.0
0.18099,0.000104,0.01089,0.012693,0.0001,0.00072,15.0,STATIONNAIRE,0.1
0.180745,0.001009,0.01035,0.012784,0.0002,0.002815,15.0,STATIONNAIRE,0.1
0.18029,0.000526,0.014625,0.021016,0.0011,0.00208,15.0,ÉLOIGNEMENT,0.1
0.1173084691659281,0.04023990342736696,0.051758122371591254,0.14538150986728995,0.004371501901524679,0.09221603227247883,0.07932011779958942,COLLISION RISK,5.0
0.178755,0.000312,0.009885,0.011984,0.0002,0.00295,15.0,STATIONNAIRE,0.1
0.204995,0.005046,0.008895,0.010927,0.0011,0.0151,15.0,STATIONNAIRE,0.1
0.04620879062037743,0.04315776114094261,0.01013233411261311,0.015523616828534335,0.018915998540063986,0.06992864648002863,15.0,ÉLOIGNEMENT,2.5
0.15396,0.042463,0.009325,0.012071,0.0329,0.094165,0.7707,COLLISION RISK,5.0
0.070085,0.024931,0.010065,0.012062,0.0153,0.04856,15.0,ÉLOIGNEMENT,2.5
0.12661,0.021365,0.00822,0.010283,0.0055,0.049455,2.5049,APPROCHE,1.0
0.168715,0.006946,0.01054,0.011726,0.0056,0.030255,15.0,ÉLOIGNEMENT,1.0
0.07113894416092084,0.026450725905017593,0.010730631353068353,0.011627933079300963,0.0167088845207734,0.04906542847824495,15.0,ÉLOIGNEMENT,2.5
0.012415,0.000878,0.00709,0.00858,0.0004,0.007345,15.0,COLLISION RISK,0.1
0.191965,0.002758,0.011765,0.014624,0.0006,0.00538,15.0,STATIONNAIRE,0.1
0.038505,0.010358,0.010945,0.012926,0.0153,0.018175,15.0,ÉLOIGNEMENT,1.0
0.14522921307908288,0.0489918956478749,0.010739723804214537,0.011121650283597543,0.02860544006533549,0.10038578069721907,0.677029085001515,COLLISION RISK,5.0
0.184705,0.002325,0.008835,0.01079,0.0012,0.01379,15.0,STATIONNAIRE,0.1
0.090665,0.022237,0.00834,0.009413,0.006,0.030445,15.0,ÉLOIGNEMENT,1.0
0.148675,0.018579,0.00841,0.010396,0.0055,0.038215,2.1854,APPROCHE,1.0
0.0468,0.005399,0.00764,0.008944,0.0044,0.022105,15.0,ÉLOIGNEMENT,1.0
0.101435,0.03881,0.04992,0.145538,0.0087,0.099095,0.3965,COLLISION RISK,5.0
0.18179,0.000444,0.01098,0.013311,0.0001,0.000465,15.0,STATIONNAIRE,0.1
0.069,0.020751,0.00954,0.011189,0.0104,0.036335,15.0,ÉLOIGNEMENT,1.0
0.01,0.013249035373977537,0.0069897713066191655,0.011399886550454512,0.013208552246788394,0.07601561778467099,0.0,COLLISION RISK,2.5
0.06484,0.001527,0.011575,0.01412,0.0026,0.01551,5.0126,APPROCHE,0.1
0.024285,0.001519,0.00919,0.011579,0.0014,0.03563,0.7297,COLLISION RISK,1.0
0.16522247565891765,0.021897827604750994,0.05035589201275713,0.14796939967192713,0.011076689472302018,0.044872189268142224,0.9059822044994572,APPROCHE,2.5
0.12568177281798015,0.05780139606206913,0.01152735614413169,0.010412637743456339,0.01740815055279539,0.11938527210640273,14.554592307028804,ÉLOIGNEMENT,5.0
0.12145512773317521,0.05611443670404792,0.011629455654819394,0.014023859008141073,0.010120200899055068,0.09844288190314299,2.612717528379047,APPROCHE,5.0
0.18104,0.000665,0.010555,0.012996,0.0003,0.00176,15.0,STATIONNAIRE,0.1
0.05674,0.00828,0.01227,0.021918,0.0034,0.019625,2.0704,COLLISION RISK,1.0
0.18116,0.000252,0.00904,0.009257,0.0001,0.001425,15.0,STATIONNAIRE,0.1
0.119935,0.019617,0.00853,0.010454,0.0055,0.051075,2.7693,APPROCHE,1.0
0.1062245528260569,0.04400884730021134,0.008662853769760866,0.01168220134489158,0.012800067187611047,0.09408213036469788,0.21120730089422268,COLLISION RISK,5.0
0.04247869351036454,0.0157733533430167,0.010883420161693318,0.011309267734631603,0.00483407512446461,0.07935748430525176,1.4209013571551754,COLLISION RISK,2.5
0.03503,0.003229,0.014145,0.016252,0.0012,0.004575,15.0,COLLISION RISK,0.1
0.060697567642115015,0.04355479230580176,0.012066914955040631,0.014935390895224186,0.019529514925175073,0.07804031401275849,14.870624852982159,ÉLOIGNEMENT,5.0
0.125835,0.033718,0.008,0.008306,0.0078,0.07371,15.0,ÉLOIGNEMENT,2.5
0.10666,0.007811,0.008405,0.010116,0.0097,0.02899,15.0,ÉLOIGNEMENT,1.0
0.1802,0.000524,0.010665,0.010786,0.0002,0.001445,15.0,STATIONNAIRE,0.1
0.176915,0.005081,0.052705,0.145887,0.0085,0.01351,1.8375,APPROCHE,1.0
0.06856768562303359,0.054991163598969175,0.009132081343346515,0.017398064152829875,0.007652480785840824,0.09426540318719884,15.0,ÉLOIGNEMENT,5.0
0.027755,0.001844,0.016115,0.022111,0.0015,0.01091,15.0,COLLISION RISK,0.1
0.13571468856434155,0.045435792014897926,0.023946303637888217,0.06151359156487475,0.007882013967847306,0.0727507194945125,0.5535535022697269,COLLISION RISK,5.0
0.195765,0.00168,0.010145,0.012051,0.001,0.01809,15.0,STATIONNAIRE,0.1
0.11296276787790738,0.05435426218341159,0.011273594104243041,0.010361628144608604,0.011384083804190107,0.11359284787066085,14.75026184411471,ÉLOIGNEMENT,5.0
0.18179,0.000532,0.009695,0.011499,0.0002,0.003345,15.0,STATIONNAIRE,0.1
0.06567101751794006,0.046799989635999004,0.023635600078040355,0.06045716857272971,0.011830468516546443,0.1207859795002342,0.7260626738114457,COLLISION RISK,5.0
0.01649,0.003931,0.00818,0.009943,0.0014,0.02126,1.0384,COLLISION RISK,0.1
0.178655,0.000191,0.008745,0.011009,0.0001,0.00187,15.0,STATIONNAIRE,0.1
0.0942,0.004985,0.007815,0.010248,0.0132,0.012245,15.0,ÉLOIGNEMENT,1.0
0.10372,0.012151,0.00925,0.010532,0.0042,0.043065,4.2244,APPROCHE,1.0
0.18081,0.000283,0.00962,0.010677,0.0001,0.00129,15.0,STATIONNAIRE,0.1
0.12500527367376071,0.0542742016181813,0.012808967022965212,0.013615389561199889,0.019015773697563625,0.12307875117998517,14.812726883476381,ÉLOIGNEMENT,5.0
0.17765,0.001064,0.00904,0.010699,0.0003,0.001295,15.0,APPROCHE,0.1
0.16194940825465923,0.02679751298152817,0.01515541422611204,0.019573970249282424,0.01474571949067634,0.06487243252072385,15.0,ÉLOIGNEMENT,2.5
0.121075,0.050353,0.02586,0.059083,0.014,0.09062,0.3031,COLLISION RISK,5.0
0.10690485400936635,0.04613035851526547,0.01099069338183186,0.011581521681781577,0.012130884868183586,0.09347175749292061,0.10449954954448037,COLLISION RISK,5.0
0.1544330306785955,0.025742680724462928,0.024704831658729012,0.05954102809533031,0.016868539979764736,0.05904649934372224,0.7938662003719815,COLLISION RISK,2.5
0.11558,0.031944,0.00903,0.010303,0.0078,0.072745,15.0,ÉLOIGNEMENT,2.5
0.08400423858272336,0.05345016214379476,0.022765121131229055,0.05620985102008272,0.015135727365413333,0.11636919306367963,0.0,COLLISION RISK,5.0
0.07783550088270251,0.036371149763045854,0.013437772782904183,0.010249879785112466,0.0,0.10869818961346968,0.0,COLLISION RISK,5.0
0.09468,0.011525,0.008735,0.011117,0.0133,0.040365,15.0,ÉLOIGNEMENT,1.0
